Name,Aura,CL,Slot,Price,Weight,Description,Requirements,Cost,Group,Source,AuraStrength,WeightValue,PriceValue,CostValue,Languages,BaseItem,id
Hamatula Hide,moderate transmutation,9,armor,"44,215 gp",12 lbs.,"Crafted from the flayed skin of a barbed devil, this imposing +2 spiked hide armor weighs half the normal weight. When its wearer rages, the armor's spikes elongate and the hide bonds to her skin, providing fire resistance 10. Any creature that strikes the wearer with a melee weapon, unarmed strike, or a natural weapon while the spikes are elongated takes 1d8+6 points of piercing damage from the armor's barbs (unless using a weapon with reach). While the wearer is enraged, spells that cause additional damage to evil outsiders deal that increased damage to her.  A barbarian with fiend totem rage powers gains additional benefits from hamatula hide. If she has the lesser fiend totem rage power, she gains a +1 profane bonus to Armor Class while raging. If she has the fiend totem rage power, the damage caused by her barbs increases to 2d8+6 and stacks with the barbed defense granted by the armor. If she has the greater fiend totem ability, she gains fire resistance 20 when raging.","Craft Magic Arms and Armor, polymorph, resist fire","22,215 gp",Armor,Ultimate Equipment,moderate,12,44215,22215,,+2 spiked hide armor,1266
Invincible Armor,strong abjuration,13,armor,"137,650 gp",50 lbs.,"Invincible armor shifts between three different appearances, but always weighs the same and protects as +2 impervious moderate fortification full plate. As an immediate action, the wearer can change the armor into heavy plate that blocks slashing attacks (DR 10/bludgeoning or piercing), thickly layered chainmail that blocks piercing attacks (DR 10/ bludgeoning or slashing), or overlapping metal scales that block bludgeoning attacks (DR 10/piercing or slashing). In addition, invincible armor provides the wearer with 5 points of resistance to acid, cold, electricity, fire, and sonic, and is itself unharmed by damage from any of these energy types.","Craft Magic Arms and Armor, fabricate, make whole, resist energy, and limited wish or miracle","69,650 gp",Armor,Ultimate Equipment,strong,50,137650,69650,,+2 impervious moderate fortification full plate,1267
Mail Of Malevolence,moderate abjuration,10,armor,"61,300 gp",40 lbs.,"Mail of malevolence hangs in rags and tatters and acts as nonmagical chainmail to wearers who lack at least a moderate evil aura (Core Rulebook 266). When worn by a sufficiently evil character, it instead functions as +2 unrighteous chainmail (see page 123). Mail of malevolence does not bestow a negative level on good wearers.  The wearer of mail of malevolence gains SR 21, but only against spells with the good descriptor. In addition, whenever the wearer channels negative energy to harm living creatures, she heals a like amount of damage herself regardless of whether she is living or undead.","Craft Magic Arms and Armor, righteous might, spell resistance","30,800 gp",Armor,Ultimate Equipment,moderate,40,61300,30800,,+2 unrighteous chainmail,1268
Mistmail,faint conjuration,3,armor,"2,250 gp",25 lbs.,"The fine links of this +1 chain shirt form a pattern of roiling clouds. On command once per day, the wearer can transform it into thick fog that fills his space and provides concealment (20% miss chance). This mist moves with the character. Effects that disperse the mist or destroy it cause the armor to reform into its solid shape on the character's body, as does speaking the command word or entering a place where the fog-magic doesn't function (such as underwater). If the character tries to don another suit of armor while the mistmail is in fog form, it reforms at the character's feet.","Craft Magic Arms and Armor, obscuring mist","1,250 gp",Armor,Ultimate Equipment,faint,25,2250,1250,,+1 chain shirt,1269
Mithral Full Plate Of Speed,faint transmutation,5,armor,"26,500 gp",25 lbs.,"As a free action, the wearer of this fine set of +1 mithral full plate can activate it, enabling him to act as though affected by a haste spell for up to 10 rounds each day. The duration of the haste effect need not be consecutive rounds. The armor has an arcane spell failure chance of 25%, a maximum Dexterity bonus of +3, and an armor check penalty of -3. It is considered medium armor, except that you must be proficient in heavy armor to avoid taking nonproficiency penalties.","Craft Magic Arms and Armor, haste","18,500 gp",Armor,Ultimate Equipment,faint,25,26500,18500,,,1270
Morlock Hide,moderate illusion and transmutation,10,armor,"8,910 gp",15 lbs.,"This +1 shadow leather armor causes the wearer's skin to warp and distort into a welter of horrid scarification. The armor itself disappears from view under this coat of scars and the wearer's face appears as a loathsome, eyeless veil of flesh. This change is illusory, similar to glamered armor; however, morlock hide does cause the wearer's arms and legs to extend and her posture to become hunched. She gains a +2 circumstance bonus on Acrobatics, Climb, and Escape Artist checks, and she can move through narrow spaces while squeezing at normal speed and with no penalty to AC or on attack rolls.","Craft Magic Arms and Armor, alter self, invisibility","4,535 gp",Armor,Ultimate Equipment,moderate,15,8910,4535,,+1 shadow leather armor,1272
Murderer's Blackcloth,moderate necromancy,9,armor,"12,405 gp",10 lbs.,"This silk +1 shadow padded armor is as dark as night and stitched with thread the color of dried blood. When worn by a rogue with the bleed talent, it increases the bleed damage of the rogue's sneak attacks by +1.","Craft Magic Arms and Armor, bleed, invisibility, silence","6,280 gp",Armor,Ultimate Equipment,moderate,10,12405,6280,,+1 shadow padded armor,1273
Otyugh Hide,faint evocation,5,armor,"2,565 gp",25 lbs.,"This muddy brown +1 hide armor carries a fetid stench like raw sewage, and occasionally sprouts angry and uncomfortable-looking blisters. Creatures other than the wearer are repulsed by the otyugh armor's vile putridity.  Any creature ending its turn adjacent to the wearer becomes sickened (Fortitude DC 13 negates) for as long as it remains adjacent to the wearer and for 1 round thereafter. A creature that strikes the wearer with a bite attack is affected the same way, even if it possesses exceptional reach and attacks while not adjacent to the wearer. If the wearer is swallowed whole, the attacker is automatically sickened and must succeed at a DC 13 Fortitude save at the beginning of its turn or be forced to regurgitate and drop the wearer harmlessly in an adjacent square (though the wearer is knocked prone during the regurgitation). Creatures with the scent ability suffer a -2 penalty to their saving throw against the stench of the otyugh armor. These abilities are poison effects; creatures immune to poison are immune to these effects as well. The wearer is immune to this effect.  The wearer gains a +2 competence bonus on saves against disease, poison, and any effect that would cause her to become nauseated or sickened.","Craft Magic Arms and Armor, contagion, stinking cloud","1,365 gp",Armor,Ultimate Equipment,faint,25,2565,1365,,+1 hide armor,1274
Plate Armor Of The Deep,moderate abjuration,11,armor,"24,650 gp",50 lbs.,"This +1 full plate is decorated with a wave and fish motif and often has tiny fins and scales worked into the design. Although the armor remains as heavy and bulky as normal full plate, the wearer of plate armor of the deep is treated as unarmored for purposes of Swim checks. The wearer can breathe underwater and can converse with any water-breathing creature with a language.","Craft Magic Arms and Armor, freedom of movement, tongues, water breathing","13,150 gp",Armor,Ultimate Equipment,moderate,50,24650,13150,,+1 full plate,1275
Prismatic Plate,strong abjuration,13,armor,"160,650 gp",50 lbs.,"This resplendent suit of +3 full plate shimmers and shifts between all the colors of the rainbow. A single color dominates the others at any given time. As a swift action, the wearer can change the dominant color. This color remains dominant until the wearer changes it again. When the wearer of prismatic plate is struck by a prismatic spray, or when he passes through a prismatic sphere or prismatic wall, he ignores the effect that matches the dominant armor color. He receives no special protection against the other colors of those spells. In addition to this benefit, each color provides a unique type of protection.  COLOR EFFECT  Red Resist fire 30  Orange Resist acid 30  Yellow Resist electricity 30  Green Immunity to poison  Blue Immunity to petrification  Indigo +8 resistance bonus on saving throws against mind-affecting effects  Violet Protected by dimensional anchor, as the spell","Craft Magic Arms and Armor, dimensional anchor, mind blank, neutralize poison, resist energy, stone to flesh, and prismatic sphere, prismatic spray, or prismatic wall","81,150 gp",Armor,Ultimate Equipment,strong,50,160650,81150,,+3 full plate,1276
Rhino Hide,moderate transmutation,9,armor,"5,165 gp",25 lbs.,"This +2 hide armor is made from rhinoceros hide. In addition to granting a +2 enhancement bonus to AC, it has a -1 armor check penalty and deals an additional 2d6 points of damage on any successful charge attack made by the wearer, including a mounted charge.","Craft Magic Arms and Armor, bull's strength","2,665 gp",Armor,Ultimate Equipment,moderate,25,5165,2665,,+2 hide armor,1277
Scarab Breastplate,moderate transmutation,8,armor,"32,350 gp",30 lbs.,"This +3 breastplate is crafted from the carapace of a giant scarab beetle, enchanted to be as hard and reflective as polished steel. The wearer suffers only half damage from vermin swarms and gains a +2 resistance bonus on saving throws against the extraordinary abilities of vermin swarms.  In addition, once per day on command, the wearer can transform the scarab breastplate into a swarm of scarab beetles that skitter from her chest to attack creatures nearby. This swarm has statistics identical to an army ant swarm (Bestiary 16) and attacks any creatures within its space. The wearer can command the swarm to move (including changing the shape of the swarm) as a move action, but the swarm must remain adjacent to her. If the swarm is reduced to 0 hit points, if the wearer is forced to move away from the swarm, or if the wearer commands it to return to her as a move action, the swarm crawls back onto the wearer's torso and returns to armor form. While the swarm is active, the wearer is not considered to be wearing the scarab breastplate (except for purposes of commanding the swarm) and gains no defensive benefits from it.  A druid of 6th level wearing a scarab breastplate can use her wild shape ability to duplicate vermin shape I (Ultimate Magic). At 8th level, she can also use it to duplicate vermin shape II (Ultimate Magic).","Craft Magic Arms and Armor, creeping doom, spell turning, vermin shape II","16,350 gp",Armor,Ultimate Equipment,moderate,30,32350,16350,,+3 breastplate,1278
